obs_name,gt,gt_code
19_29418,unknown,14
19_29420,unknown,14
19_29421,M1_macrophages,7
19_29423,Plasma_IgG,10
19_29424,Tumor,12
19_29425,Tumor,12
19_29429,unknown,14
19_29434,Tumor,12
19_29435,Plasma_IgG,10
19_29436,Plasma_IgG,10
19_29437,Plasma_IgG,10
19_29438,Plasma_IgG,10
19_29439,Germinal_Center_Plasma_IgM_B_cell,5
19_29440,Germinal_Center_Plasma_IgM_B_cell,5
19_29441,Germinal_Center_Plasma_IgM_B_cell,5
19_29442,Tumor,12
19_29444,unknown,14
19_29445,unknown,14
19_29447,Plasma_IgG,10
19_29448,Plasma_IgG,10
19_29449,Plasma_IgG,10
19_29450,Tumor,12
19_29452,Tumor,12
19_29453,Plasma_IgG,10
19_29454,Tumor,12
19_29455,High_Endothelial_Venules,6
19_29457,M1_macrophages,7
19_29458,M1_macrophages,7
19_29459,T_cell,11
19_29461,Plasma_IgG,10
19_29469,CAF,0
19_29470,Plasma_IgG,10
19_29471,Plasma_IgG,10
19_29472,Tumor,12
19_29476,Plasma_IgG,10
19_29477,Plasma_IgA,9
19_29478,Tumor,12
19_29483,unknown,14
19_29484,Plasma_IgA,9
19_29485,Plasma_IgG,10
19_29490,Plasma_IgG,10
19_29491,T_cell,11
19_29492,Tumor,12
19_29493,Tumor,12
19_29494,Tumor,12
19_29495,Tumor,12
19_29501,Germinal_Center_Plasma_IgM_B_cell,5
19_29504,Plasma_IgG,10
19_29505,M1_macrophages,7
19_29508,Plasma_IgG,10
19_29509,Tumor,12
19_29514,Germinal_Center_Plasma_IgM_B_cell,5
19_29518,Germinal_Center_Plasma_IgM_B_cell,5
19_29519,Tumor,12
19_29520,Tumor,12
19_29526,unknown,14
19_29527,Tumor,12
19_29528,Tumor,12
19_29530,unknown,14
19_29531,M1_macrophages,7
19_29532,Plasma_IgG,10
19_29533,Tumor,12
19_29535,High_Endothelial_Venules,6
19_29537,Plasma_IgG,10
19_29538,Plasma_IgG,10
19_29539,unknown,14
19_29545,Germinal_Center_Plasma_IgM_B_cell,5
19_29548,Plasma_IgG,10
19_29551,Plasma_IgG,10
19_29554,T_cell,11
19_29555,High_Endothelial_Venules,6
19_29557,Tumor,12
19_29561,Plasma_IgA,9
19_29562,High_Endothelial_Venules,6
19_29566,M1_macrophages,7
19_29567,T_cell,11
19_29568,Cytotoxic_IFN_signaling,3
19_29569,unknown,14
19_29570,Plasma_IgG,10
19_29571,Germinal_Center_Plasma_IgM_B_cell,5
19_29573,Plasma_IgG,10
19_29574,Tumor,12
19_29575,Tumor,12
19_29581,T_cell,11
19_29582,Plasma_IgG,10
19_29583,Tumor,12
19_29584,Tumor,12
19_29585,Plasma_IgG,10
19_29587,Plasma_IgG,10
19_29588,Tumor,12
19_29594,Plasma_IgG,10
19_29595,Plasma_IgG,10
19_29598,Fibroblasts,4
19_29600,M1_macrophages,7
19_29601,M1_macrophages,7
19_29604,Plasma_IgG,10
19_29605,Germinal_Center_Plasma_IgM_B_cell,5
19_29606,High_Endothelial_Venules,6
19_29607,T_cell,11
19_29608,Plasma_IgG,10
19_29612,Plasma_IgG,10
19_29614,T_cell,11
19_29615,M1_macrophages,7
19_29618,Plasma_IgG,10
19_29619,Germinal_Center_Plasma_IgM_B_cell,5
19_29620,Plasma_IgG,10
19_29621,Plasma_IgG,10
19_29623,Tumor,12
19_29625,Plasma_IgG,10
19_29626,High_Endothelial_Venules,6
19_29627,unknown,14
19_29628,High_Endothelial_Venules,6
19_29629,T_cell,11
19_29630,Plasma_IgG,10
19_29631,Tumor,12
19_29633,unknown,14
19_29634,M1_macrophages,7
19_29635,CAM,1
19_29636,Tumor,12
19_29637,Tumor,12
19_29641,Plasma_IgG,10
19_29642,unknown,14
19_29643,Plasma_IgG,10
19_29647,Plasma_IgG,10
19_29648,Plasma_IgG,10
19_29654,Plasma_IgG,10
19_29655,Plasma_IgG,10
19_29658,M1_macrophages,7
19_29659,Germinal_Center_Plasma_IgM_B_cell,5
19_29660,unknown,14
19_29663,Plasma_IgG,10
19_29664,Plasma_IgG,10
19_29665,unknown,14
19_29666,Germinal_Center_Plasma_IgM_B_cell,5
19_29667,Germinal_Center_Plasma_IgM_B_cell,5
19_29669,unknown,14
19_29670,Fibroblasts,4
19_29671,Tumor,12
19_29672,Plasma_IgG,10
19_29675,Tumor,12
19_29676,Plasma_IgG,10
19_29679,Plasma_IgG,10
19_29680,Plasma_IgG,10
19_29682,High_Endothelial_Venules,6
19_29684,Germinal_Center_Plasma_IgM_B_cell,5
19_29685,Tumor,12
19_29686,Tumor,12
19_29689,Tumor,12
19_29690,unknown,14
19_29692,unknown,14
19_29693,unknown,14
19_29694,Plasma_IgA,9
19_29695,High_Endothelial_Venules,6
19_29697,M1_macrophages,7
19_29698,Plasma_IgG,10
19_29699,Plasma_IgG,10
19_29701,High_Endothelial_Venules,6
19_29702,Plasma_IgA,9
19_29703,Plasma_IgG,10
19_29704,unknown,14
19_29705,Tumor,12
19_29706,M1_macrophages,7
19_29708,T_cell,11
19_29710,Plasma_IgG,10
19_29711,Plasma_IgG,10
19_29714,T_cell,11
19_29715,Germinal_Center_Plasma_IgM_B_cell,5
19_29717,Plasma_IgG,10
19_29719,Plasma_IgG,10
19_29720,Tumor,12
19_29721,Tumor,12
19_29723,Plasma_IgG,10
19_29724,Plasma_IgG,10
19_29728,Germinal_Center_Plasma_IgM_B_cell,5
19_29729,T_cell,11
19_29730,Plasma_IgG,10
19_29731,Tumor,12
19_29735,Plasma_IgG,10
19_29736,Plasma_IgG,10
19_29740,unknown,14
19_29741,unknown,14
19_29744,T_cell,11
19_29745,Plasma_IgG,10
19_29746,Tumor,12
19_29747,Tumor,12
19_29751,Tumor,12
19_29753,Tumor,12
19_29756,unknown,14
19_29758,High_Endothelial_Venules,6
19_29759,T_cell,11
19_29760,Tumor,12
19_29766,Plasma_IgG,10
19_29767,Plasma_IgG,10
19_29768,Tumor,12
19_29769,Tumor,12
19_29770,Tumor,12
19_29773,High_Endothelial_Venules,6
19_29774,T_cell,11
19_29775,T_cell,11
19_29776,unknown,14
19_29777,Plasma_IgG,10
19_29779,unknown,14
19_29780,Plasma_IgA,9
19_29781,Tumor,12
19_29782,Plasma_IgG,10
19_29785,M1_macrophages,7
19_29786,T_cell,11
19_29787,Tumor,12
19_29788,Plasma_IgG,10
19_29790,T_cell,11
19_29791,Plasma_IgG,10
19_29792,CAM,1
19_29795,unknown,14
19_29796,Germinal_Center_Plasma_IgM_B_cell,5
19_29797,Plasma_IgG,10
19_29798,Plasma_IgG,10
19_29799,Tumor,12
19_29800,Germinal_Center_Plasma_IgM_B_cell,5
19_29801,Plasma_IgG,10
19_29802,Plasma_IgG,10
19_29803,Tumor,12
19_29806,unknown,14
19_29808,Plasma_IgG,10
19_29809,Tumor,12
19_29812,M1_macrophages,7
19_29813,Plasma_IgG,10
19_29814,Tumor,12
19_29818,Plasma_IgG,10
19_29821,Plasma_IgG,10
19_29823,M1_macrophages,7
19_29824,Tumor,12
19_29827,Germinal_Center_Plasma_IgM_B_cell,5
19_29828,Tumor,12
19_29829,Tumor,12
19_29832,Germinal_Center_Plasma_IgM_B_cell,5
19_29833,Tumor,12
19_29836,High_Endothelial_Venules,6
19_29837,M1_macrophages,7
19_29838,Plasma_IgG,10
19_29839,Plasma_IgG,10
19_29840,Tumor,12
19_29842,Fibroblasts,4
19_29843,Plasma_IgG,10
19_29849,High_Endothelial_Venules,6
19_29850,unknown,14
19_29851,M1_macrophages,7
19_29852,M1_macrophages,7
19_29856,Plasma_IgG,10
19_29857,Tumor,12
19_29861,Tumor,12
19_29864,Plasma_IgG,10
19_29865,Tumor,12
19_29867,Germinal_Center_Plasma_IgM_B_cell,5
19_29868,unknown,14
19_29870,Plasma_IgG,10
19_29876,Plasma_IgG,10
19_29877,Plasma_IgG,10
19_29878,Plasma_IgG,10
19_29879,CAM,1
19_29880,CAM,1
19_29882,T_cell,11
19_29883,Plasma_IgG,10
19_29886,Plasma_IgG,10
19_29888,Germinal_Center_Plasma_IgM_B_cell,5
19_29889,Tumor,12
19_29890,Tumor,12
19_29891,unknown,14
19_29893,Plasma_IgG,10
19_29894,unknown,14
19_29895,unknown,14
19_29896,Tumor,12
19_29897,Tumor,12
19_29898,Plasma_IgG,10
19_29899,Tumor,12
19_29900,Tumor,12
19_29901,Plasma_IgG,10
19_29902,unknown,14
19_29903,Plasma_IgG,10
19_29904,M1_macrophages,7
19_29905,Plasma_IgG,10
19_29908,Tumor,12
19_29910,Plasma_IgG,10
19_29911,Plasma_IgG,10
19_29912,M1_macrophages,7
19_29913,Tumor,12
19_29914,Tumor,12
19_29916,unknown,14
19_29917,Tumor,12
19_29920,Plasma_IgG,10
19_29921,unknown,14
19_29922,unknown,14
19_29923,Tumor,12
19_29927,unknown,14
19_29930,unknown,14
19_29931,unknown,14
19_29933,M1_macrophages,7
19_29934,unknown,14
19_29935,M1_macrophages,7
19_29936,Plasma_IgG,10
19_29938,Plasma_IgG,10
19_29941,Plasma_IgG,10
19_29942,Plasma_IgG,10
19_29943,Tumor,12
19_29945,Tumor,12
19_29948,Plasma_IgG,10
19_29950,M1_macrophages,7
19_29951,Germinal_Center_Plasma_IgM_B_cell,5
19_29956,T_cell,11
19_29960,Plasma_IgG,10
19_29961,Plasma_IgG,10
19_29963,Plasma_IgG,10
19_29964,Tumor,12
19_29965,Tumor,12
19_29967,M1_macrophages,7
19_29969,unknown,14
19_29971,CAF,0
19_29972,Plasma_IgG,10
19_29973,Tumor,12
19_29975,unknown,14
19_29976,Plasma_IgG,10
19_29977,CAM,1
19_29978,Plasma_IgG,10
19_29979,Plasma_IgG,10
19_29980,High_Endothelial_Venules,6
19_29981,High_Endothelial_Venules,6
19_29983,High_Endothelial_Venules,6
19_29984,unknown,14
19_29985,T_cell,11
19_29986,Plasma_IgG,10
19_29987,Plasma_IgG,10
19_29988,T_cell,11
19_29991,Fibroblasts,4
19_29992,Plasma_IgG,10
19_29994,T_cell,11
19_29995,Tumor,12
19_29996,Plasma_IgG,10
19_29997,Plasma_IgG,10
19_30000,High_Endothelial_Venules,6
19_30001,unknown,14
19_30002,Germinal_Center_Plasma_IgM_B_cell,5
19_30003,M1_macrophages,7
19_30005,High_Endothelial_Venules,6
19_30006,unknown,14
19_30008,Plasma_IgG,10
19_30009,CAM,1
19_30010,unknown,14
19_30011,Plasma_IgG,10
19_30013,Tumor,12
19_30015,unknown,14
19_30016,Plasma_IgG,10
19_30018,Tumor,12
19_30019,Plasma_IgG,10
19_30020,unknown,14
19_30021,High_Endothelial_Venules,6
19_30027,unknown,14
19_30028,Plasma_IgG,10
19_30030,Plasma_IgG,10
19_30031,Macrophages,8
19_30033,High_Endothelial_Venules,6
19_30034,Plasma_IgG,10
19_30038,High_Endothelial_Venules,6
19_30039,Plasma_IgG,10
19_30043,unknown,14
19_30045,unknown,14
19_30046,M1_macrophages,7
19_30047,Plasma_IgG,10
19_30048,Plasma_IgG,10
19_30049,Plasma_IgG,10
19_30050,Tumor,12
19_30052,Plasma_IgG,10
19_30053,unknown,14
19_30054,Plasma_IgG,10
19_30055,Tumor,12
19_30057,unknown,14
19_30058,Tumor,12
19_30059,Plasma_IgG,10
19_30060,Tumor,12
19_30063,Plasma_IgG,10
19_30064,High_Endothelial_Venules,6
19_30065,Plasma_IgA,9
19_30067,Tumor,12
19_30069,T_cell,11
19_30070,unknown,14
19_30072,unknown,14
19_30075,Plasma_IgG,10
19_30076,Plasma_IgG,10
19_30077,Plasma_IgG,10
19_30078,Plasma_IgG,10
19_30083,Germinal_Center_Plasma_IgM_B_cell,5
19_30084,Plasma_IgG,10
19_30086,unknown,14
19_30088,Plasma_IgG,10
19_30089,Plasma_IgG,10
19_30091,Tumor,12
19_30094,T_cell,11
19_30095,High_Endothelial_Venules,6
19_30096,Tumor,12
19_30098,High_Endothelial_Venules,6
19_30099,T_cell,11
19_30100,High_Endothelial_Venules,6
19_30101,Tumor,12
19_30102,High_Endothelial_Venules,6
19_30105,T_cell,11
19_30107,Plasma_IgG,10
19_30108,Germinal_Center_Plasma_IgM_B_cell,5
19_30109,Plasma_IgG,10
19_30111,Tumor,12
19_30113,Plasma_IgG,10
19_30115,Tumor,12
19_30119,unknown,14
19_30123,M1_macrophages,7
19_30124,Germinal_Center_Plasma_IgM_B_cell,5
19_30125,Tumor,12
19_30126,Tumor,12
19_30130,Plasma_IgG,10
19_30133,unknown,14
19_30135,Plasma_IgG,10
19_30136,unknown,14
19_30137,M1_macrophages,7
19_30140,Plasma_IgG,10
19_30141,unknown,14
19_30144,unknown,14
19_30145,High_Endothelial_Venules,6
19_30146,unknown,14
19_30147,Germinal_Center_Plasma_IgM_B_cell,5
19_30148,Plasma_IgG,10
19_30149,Tumor,12
19_30154,Plasma_IgG,10
19_30155,Plasma_IgG,10
19_30156,Plasma_IgG,10
19_30157,Plasma_IgG,10
19_30158,Tumor,12
19_30159,Tumor,12
19_30162,unknown,14
19_30163,M1_macrophages,7
19_30164,Tumor,12
19_30167,Plasma_IgG,10
19_30168,Plasma_IgG,10
19_30169,Tumor,12
19_30170,Tumor,12
19_30172,Plasma_IgG,10
19_30173,Plasma_IgG,10
19_30174,M1_macrophages,7
19_30175,Plasma_IgG,10
19_30176,M1_macrophages,7
19_30183,Tumor,12
19_30184,T_cell,11
19_30186,Plasma_IgG,10
19_30187,Plasma_IgG,10
19_30190,T_cell,11
19_30191,Plasma_IgG,10
19_30192,Tumor,12
19_30194,Plasma_IgG,10
19_30195,Fibroblasts,4
19_30196,Germinal_Center_Plasma_IgM_B_cell,5
19_30198,Tumor,12
19_30202,High_Endothelial_Venules,6
19_30203,Plasma_IgG,10
19_30205,Plasma_IgG,10
19_30207,M1_macrophages,7
19_30209,unknown,14
19_30211,Germinal_Center_Plasma_IgM_B_cell,5
19_30212,Plasma_IgG,10
19_30217,unknown,14
19_30218,T_cell,11
19_30219,Tumor,12
19_30220,M1_macrophages,7
19_30221,Tumor,12
19_30223,unknown,14
19_30224,unknown,14
19_30225,Plasma_IgG,10
19_30227,Plasma_IgG,10
19_30228,unknown,14
19_30231,Tumor,12
19_30234,CAF,0
19_30235,Plasma_IgG,10
19_30236,Tumor,12
19_30239,Plasma_IgG,10
19_30240,High_Endothelial_Venules,6
19_30241,Plasma_IgG,10
19_30248,CAF,0
19_30249,Tumor,12
19_30250,M1_macrophages,7
19_30252,Tumor,12
19_30253,Tumor,12
19_30254,T_cell,11
19_30256,Tumor,12
19_30258,Plasma_IgG,10
19_30259,Plasma_IgG,10
19_30260,Plasma_IgG,10
19_30261,Tumor,12
19_30264,M1_macrophages,7
19_30265,unknown,14
19_30267,Plasma_IgG,10
19_30268,Plasma_IgG,10
19_30269,Plasma_IgG,10
19_30270,Tumor,12
19_30271,Tumor,12
19_30273,Tumor,12
19_30274,M1_macrophages,7
19_30275,Germinal_Center_Plasma_IgM_B_cell,5
19_30276,CAF,0
19_30277,Tumor,12
19_30280,Plasma_IgG,10
19_30281,Plasma_IgG,10
19_30282,Plasma_IgG,10
19_30283,Tumor,12
19_30287,unknown,14
19_30288,T_cell,11
19_30289,Plasma_IgG,10
19_30290,Tumor,12
19_30293,unknown,14
19_30294,High_Endothelial_Venules,6
19_30295,Tumor,12
19_30296,High_Endothelial_Venules,6
19_30297,Plasma_IgG,10
19_30298,Plasma_IgG,10
19_30302,Plasma_IgG,10
19_30303,M1_macrophages,7
19_30304,High_Endothelial_Venules,6
19_30305,Plasma_IgG,10
19_30306,Plasma_IgG,10
19_30310,Plasma_IgG,10
19_30313,M1_macrophages,7
19_30314,Plasma_IgG,10
19_30317,Plasma_IgG,10
19_30318,Plasma_IgG,10
19_30319,Plasma_IgG,10
19_30322,unknown,14
19_30323,M1_macrophages,7
19_30324,M1_macrophages,7
19_30325,Plasma_IgG,10
19_30327,High_Endothelial_Venules,6
19_30328,Plasma_IgG,10
19_30329,Tumor,12
19_30332,Plasma_IgG,10
19_30333,M1_macrophages,7
19_30334,Germinal_Center_Plasma_IgM_B_cell,5
19_30335,High_Endothelial_Venules,6
19_30336,Germinal_Center_Plasma_IgM_B_cell,5
19_30340,Fibroblasts,4
19_30341,unknown,14
19_30342,Plasma_IgG,10
19_30343,Tumor,12
19_30344,Plasma_IgG,10
19_30346,M1_macrophages,7
19_30347,Tumor,12
19_30349,Plasma_IgG,10
19_30350,T_cell,11
19_30352,Tumor,12
19_30353,M1_macrophages,7
19_30354,Tumor,12
19_30356,Plasma_IgG,10
19_30357,Tumor,12
19_30358,Tumor,12
19_30360,Plasma_IgG,10
19_30361,Plasma_IgG,10
19_30362,Tumor,12
19_30363,Tumor,12
19_30364,Tumor,12
19_30368,High_Endothelial_Venules,6
19_30370,unknown,14
19_30371,Tumor,12
19_30373,unknown,14
19_30374,T_cell,11
19_30376,unknown,14
19_30377,High_Endothelial_Venules,6
19_30378,Plasma_IgG,10
19_30379,Plasma_IgG,10
19_30380,Tumor,12
19_30381,Tumor,12
19_30384,M1_macrophages,7
19_30386,Germinal_Center_Plasma_IgM_B_cell,5
19_30387,M1_macrophages,7
19_30388,Tumor,12
19_30391,Plasma_IgG,10
19_30392,unknown,14
19_30393,High_Endothelial_Venules,6
19_30396,Plasma_IgA,9
19_30397,unknown,14
19_30398,M1_macrophages,7
19_30400,M1_macrophages,7
19_30401,Plasma_IgG,10
19_30402,Plasma_IgG,10
19_30403,Plasma_IgG,10
19_30407,M1_macrophages,7
19_30408,unknown,14
19_30412,Tumor,12
19_30414,Tumor,12
19_30418,Tumor,12
19_30419,High_Endothelial_Venules,6
19_30421,Germinal_Center_Plasma_IgM_B_cell,5
19_30422,M1_macrophages,7
19_30423,Germinal_Center_Plasma_IgM_B_cell,5
19_30425,Tumor,12
19_30429,unknown,14
19_30430,Plasma_IgG,10
19_30431,High_Endothelial_Venules,6
19_30432,Tumor,12
19_30433,Tumor,12
19_30434,unknown,14
19_30436,Plasma_IgG,10
19_30438,Plasma_IgG,10
19_30439,Plasma_IgG,10
19_30441,unknown,14
19_30442,T_cell,11
19_30443,High_Endothelial_Venules,6
19_30444,unknown,14
19_30448,Plasma_IgG,10
19_30449,Plasma_IgG,10
19_30450,Plasma_IgG,10
19_30451,Plasma_IgG,10
19_30453,Plasma_IgG,10
19_30456,M1_macrophages,7
19_30457,CAF,0
19_30458,Tumor,12
19_30459,Tumor,12
19_30460,Tumor,12
19_30463,T_cell,11
19_30465,M1_macrophages,7
19_30466,unknown,14
19_30467,Plasma_IgG,10
19_30468,Plasma_IgG,10
19_30469,Plasma_IgG,10
19_30470,Tumor,12
19_30471,Tumor,12
19_30475,unknown,14
19_30476,Plasma_IgG,10
19_30481,Plasma_IgG,10
19_30483,unknown,14
19_30484,Germinal_Center_Plasma_IgM_B_cell,5
19_30485,M1_macrophages,7
19_30486,Plasma_IgG,10
19_30487,Plasma_IgG,10
19_30489,T_cell,11
19_30491,M1_macrophages,7
19_30492,Plasma_IgG,10
19_30493,Plasma_IgG,10
19_30494,Tumor,12
19_30496,Plasma_IgA,9
19_30497,unknown,14
19_30499,Germinal_Center_Plasma_IgM_B_cell,5
19_30500,M1_macrophages,7
19_30504,Germinal_Center_Plasma_IgM_B_cell,5
19_30505,Plasma_IgG,10
19_30510,unknown,14
19_30511,High_Endothelial_Venules,6
19_30512,unknown,14
19_30514,Tumor,12
19_30516,unknown,14
19_30518,High_Endothelial_Venules,6
19_30519,M1_macrophages,7
19_30520,Germinal_Center_Plasma_IgM_B_cell,5
19_30521,Tumor,12
19_30522,Tumor,12
19_30526,High_Endothelial_Venules,6
19_30527,Plasma_IgG,10
19_30531,Tumor,12
19_30534,Tumor,12
19_30538,unknown,14
19_30540,High_Endothelial_Venules,6
19_30541,M1_macrophages,7
19_30542,Plasma_IgG,10
19_30543,Tumor,12
19_30544,Tumor,12
19_30548,Plasma_IgG,10
19_30549,Plasma_IgG,10
19_30550,High_Endothelial_Venules,6
19_30551,M1_macrophages,7
19_30552,Plasma_IgG,10
19_30553,Plasma_IgG,10
19_30558,M1_macrophages,7
19_30559,High_Endothelial_Venules,6
19_30561,M1_macrophages,7
19_30562,Plasma_IgG,10
19_30564,M1_macrophages,7
19_30565,Plasma_IgG,10
19_30567,Tumor,12
19_30570,Plasma_IgG,10
19_30572,Plasma_IgG,10
19_30573,Plasma_IgG,10
19_30574,Tumor,12
19_30575,Tumor,12
19_30576,Plasma_IgG,10
19_30579,unknown,14
19_30580,Tumor,12
19_30582,Plasma_IgG,10
19_30583,Plasma_IgG,10
19_30584,T_cell,11
19_30587,unknown,14
19_30589,Plasma_IgG,10
19_30590,unknown,14
19_30591,T_cell,11
19_30592,Germinal_Center_Plasma_IgM_B_cell,5
19_30593,Plasma_IgG,10
19_30598,unknown,14
19_30599,High_Endothelial_Venules,6
19_30600,High_Endothelial_Venules,6
19_30601,T_cell,11
19_30602,Germinal_Center_Plasma_IgM_B_cell,5
19_30603,Plasma_IgG,10
19_30604,M1_macrophages,7
19_30606,unknown,14
19_30607,M1_macrophages,7
19_30609,T_cell,11
19_30610,Plasma_IgG,10
19_30611,Plasma_IgG,10
19_30612,Tumor,12
19_30616,M1_macrophages,7
19_30618,Plasma_IgG,10
19_30619,Plasma_IgG,10
19_30622,unknown,14
19_30624,Plasma_IgG,10
19_30625,Tumor,12
19_30626,Tumor_Keratin_Pearl,13
19_30629,T_cell,11
19_30631,M1_macrophages,7
19_30632,Plasma_IgG,10
19_30633,M1_macrophages,7
19_30634,High_Endothelial_Venules,6
19_30635,Plasma_IgG,10
19_30636,Tumor,12
19_30637,High_Endothelial_Venules,6
19_30638,unknown,14
19_30639,M1_macrophages,7
19_30640,Plasma_IgG,10
19_30641,Tumor,12
19_30642,Plasma_IgG,10
19_30643,Plasma_IgG,10
19_30644,Plasma_IgG,10
19_30645,M1_macrophages,7
19_30646,Plasma_IgG,10
19_30647,Plasma_IgG,10
19_30648,Tumor,12
19_30649,Plasma_IgG,10
19_30650,Tumor,12
19_30653,Plasma_IgG,10
19_30654,Plasma_IgG,10
19_30655,Tumor,12
19_30658,Plasma_IgG,10
19_30659,High_Endothelial_Venules,6
19_30660,Plasma_IgG,10
19_30661,Plasma_IgG,10
19_30662,Plasma_IgG,10
19_30663,Plasma_IgG,10
19_30667,Plasma_IgG,10
19_30669,Germinal_Center_Plasma_IgM_B_cell,5
19_30671,M1_macrophages,7
19_30672,Plasma_IgA,9
19_30674,Plasma_IgG,10
19_30675,Plasma_IgG,10
19_30678,unknown,14
19_30680,M1_macrophages,7
19_30681,Tumor,12
19_30682,Tumor,12
19_30683,Tumor,12
19_30688,Tumor,12
19_30691,M1_macrophages,7
19_30693,Tumor,12
19_30694,High_Endothelial_Venules,6
19_30695,T_cell,11
19_30697,T_cell,11
19_30698,Plasma_IgG,10
19_30699,M1_macrophages,7
19_30701,M1_macrophages,7
19_30703,M1_macrophages,7
19_30704,Plasma_IgG,10
19_30705,Germinal_Center_Plasma_IgM_B_cell,5
19_30706,unknown,14
19_30707,Plasma_IgG,10
19_30708,Tumor,12
19_30714,M1_macrophages,7
19_30715,High_Endothelial_Venules,6
19_30718,Plasma_IgG,10
19_30719,Germinal_Center_Plasma_IgM_B_cell,5
19_30720,Tumor,12
19_30726,M1_macrophages,7
19_30727,Plasma_IgG,10
19_30728,Tumor,12
19_30729,Tumor,12
19_30731,Plasma_IgG,10
19_30732,M1_macrophages,7
19_30733,Plasma_IgG,10
19_30736,M1_macrophages,7
19_30737,unknown,14
19_30738,unknown,14
19_30739,High_Endothelial_Venules,6
19_30740,unknown,14
19_30742,Germinal_Center_Plasma_IgM_B_cell,5
19_30744,Plasma_IgG,10
19_30745,Tumor,12
19_30746,Tumor,12
19_30747,Tumor,12
19_30748,Plasma_IgG,10
19_30750,Germinal_Center_Plasma_IgM_B_cell,5
19_30753,Plasma_IgA,9
19_30754,M1_macrophages,7
19_30755,M1_macrophages,7
19_30756,Plasma_IgG,10
19_30758,High_Endothelial_Venules,6
19_30760,Germinal_Center_Plasma_IgM_B_cell,5
19_30761,Plasma_IgG,10
19_30762,Plasma_IgG,10
19_30767,Plasma_IgG,10
19_30768,High_Endothelial_Venules,6
19_30769,unknown,14
19_30770,Plasma_IgG,10
19_30771,Plasma_IgG,10
19_30774,Plasma_IgG,10
19_30775,M1_macrophages,7
19_30776,unknown,14
19_30777,Plasma_IgG,10
19_30780,T_cell,11
19_30781,M1_macrophages,7
19_30782,unknown,14
19_30783,Plasma_IgG,10
19_30784,Plasma_IgG,10
19_30785,High_Endothelial_Venules,6
19_30786,Tumor,12
19_30790,M1_macrophages,7
19_30791,Tumor,12
19_30795,Germinal_Center_Plasma_IgM_B_cell,5
19_30796,unknown,14
19_30797,Tumor,12
19_30799,Plasma_IgG,10
19_30800,unknown,14
19_30801,Germinal_Center_Plasma_IgM_B_cell,5
19_30802,M1_macrophages,7
19_30803,Tumor,12
19_30806,M1_macrophages,7
19_30807,T_cell,11
19_30808,unknown,14
19_30809,Tumor,12
19_30810,Tumor,12
19_30812,Plasma_IgG,10
19_30813,Plasma_IgG,10
19_30814,High_Endothelial_Venules,6
19_30815,T_cell,11
19_30816,M1_macrophages,7
19_30817,Tumor,12
19_30818,Tumor,12
19_30819,Tumor,12
19_30825,M1_macrophages,7
19_30826,Plasma_IgG,10
19_30827,Plasma_IgG,10
19_30828,Plasma_IgG,10
19_30829,Tumor,12
19_30830,Tumor,12
19_30834,M1_macrophages,7
19_30835,unknown,14
19_30836,Plasma_IgG,10
19_30837,Plasma_IgG,10
19_30838,Tumor,12
19_30839,unknown,14
19_30840,High_Endothelial_Venules,6
19_30841,Plasma_IgA,9
19_30842,Plasma_IgG,10
19_30843,Plasma_IgA,9
19_30844,unknown,14
19_30845,M1_macrophages,7
19_30846,M1_macrophages,7
19_30850,Plasma_IgG,10
19_30851,unknown,14
19_30853,Plasma_IgG,10
19_30854,Plasma_IgG,10
19_30855,Germinal_Center_Plasma_IgM_B_cell,5
19_30856,Tumor,12
19_30857,Plasma_IgG,10
19_30859,Plasma_IgG,10
19_30860,Plasma_IgG,10
19_30861,Plasma_IgG,10
19_30863,Tumor,12
19_30864,CAF,0
19_30865,Tumor,12
19_30866,Plasma_IgG,10
19_30867,High_Endothelial_Venules,6
19_30869,Plasma_IgG,10
19_30870,Plasma_IgG,10
19_30871,Tumor,12
19_30875,unknown,14
19_30876,unknown,14
19_30877,M1_macrophages,7
19_30881,Plasma_IgG,10
19_30883,T_cell,11
19_30885,Plasma_IgG,10
19_30886,Tumor,12
19_30888,unknown,14
19_30891,Plasma_IgG,10
19_30892,Plasma_IgG,10
19_30895,Plasma_IgG,10
19_30896,Plasma_IgG,10
19_30897,Plasma_IgG,10
19_30898,Tumor,12
19_30901,unknown,14
19_30902,Plasma_IgG,10
19_30903,Plasma_IgG,10
19_30906,Plasma_IgG,10
19_30907,Plasma_IgG,10
19_30908,Plasma_IgG,10
19_30910,Plasma_IgG,10
19_30911,High_Endothelial_Venules,6
19_30914,High_Endothelial_Venules,6
19_30915,Plasma_IgG,10
19_30916,Plasma_IgG,10
19_30919,T_cell,11
19_30920,unknown,14
19_30925,M1_macrophages,7
19_30927,Germinal_Center_Plasma_IgM_B_cell,5
19_30928,Germinal_Center_Plasma_IgM_B_cell,5
19_30929,Germinal_Center_Plasma_IgM_B_cell,5
19_30930,M1_macrophages,7
19_30933,Plasma_IgG,10
19_30934,Tumor,12
19_30938,unknown,14
19_30939,T_cell,11
19_30940,Tumor,12
19_30942,unknown,14
19_30943,unknown,14
19_30944,M1_macrophages,7
19_30946,Plasma_IgG,10
19_30947,Plasma_IgG,10
19_30948,CAM,1
19_30949,Plasma_IgG,10
19_30951,T_cell,11
19_30953,Germinal_Center_Plasma_IgM_B_cell,5
19_30956,Plasma_IgG,10
